"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue 1","dataValue 2","dataYear","dataNote","dataSource","seriesDescription","dataValue 3","dataValue 4","dataValue"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,173,"NZL","New Zealand","Submarine cable","Satellite",2024,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,176,"OMN","Oman","Fibre","Satellite",2018,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,176,"OMN","Oman","Satellite","Submarine cable",2019,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,176,"OMN","Oman","Fibre","Satellite",2020,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,176,"OMN","Oman","Fibre","Submarine cable",2021,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,176,"OMN","Oman","Fibre","Submarine cable",2022,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,176,"OMN","Oman","Submarine cable","Satellite",2023,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,176,"OMN","Oman","Fibre","Submarine cable",2024,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,182,"PAK","Pakistan","Submarine cable","Satellite",2019,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,182,"PAK","Pakistan","Satellite","Submarine cable",2020,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,182,"PAK","Pakistan","Submarine cable","Satellite",2021,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,182,"PAK","Pakistan","Submarine cable","Satellite",2022,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,188,"PNG","Papua New Guinea",,,2018,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,189,"PAN","Panama",,,2016,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,189,"PAN","Panama",,,2017,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,189,"PAN","Panama",,,2018,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,189,"PAN","Panama",,,2019,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,189,"PAN","Panama",,,2020,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,189,"PAN","Panama",,,2021,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,189,"PAN","Panama",,,2022,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,189,"PAN","Panama","Submarine cable","Satellite",2023,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,190,"POL","Poland","Fibre","Submarine cable",2022,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,190,"POL","Poland","Fibre","Submarine cable",2023,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,190,"POL","Poland","Fibre","Submarine cable",2024,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,191,"PRT","Portugal",,,2016,"Submarine cables - 2 by MEO, 1 by TATA. No available information on the number per type","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,191,"PRT","Portugal",,,2017,"Submarine cables - 2 by MEO, 1 by TATA. No available information on the number per type","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,191,"PRT","Portugal",,,2018,"Submarine cables - 2 by MEO, 1 by TATA. No information available on the number per type","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,191,"PRT","Portugal",,,2019,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,191,"PRT","Portugal",,,2020,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,191,"PRT","Portugal",,,2021,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,191,"PRT","Portugal",,,2022,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,191,"PRT","Portugal",,,2023,"4 international landing stations - 2 owned by MEO, 1 owned by TATA and 1 owned by Ellalink. There are more landing stations but for internal connectivity only.","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,191,"PRT","Portugal",,,2024,"4 international landing stations - 2 owned by MEO, 1 owned by TATA and 1 owned by Ellalink. There are more landing stations but for internal connectivity only.","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,192,"PRY","Paraguay",,,2016,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,192,"PRY","Paraguay",,,2017,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,192,"PRY","Paraguay",,,2018,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,192,"PRY","Paraguay",,,2019,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,192,"PRY","Paraguay",,,2021,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,192,"PRY","Paraguay",,,2023,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,193,"PER","Peru","Satellite","Submarine cable",2015,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,193,"PER","Peru","Satellite","Submarine cable",2016,"Cable Submarino: Lurín (Lima) y Mancora (Piura)Satélite: Punto Principal: Lurín.Fibra Terrestre: Frontera con Ecuador y Chile.","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,193,"PER","Peru","Satellite","Submarine cable",2017,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,193,"PER","Peru","Fibre","Satellite",2018,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,193,"PER","Peru","Submarine cable","Satellite",2019,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,193,"PER","Peru","Satellite","Submarine cable",2020,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,193,"PER","Peru","Submarine cable","Satellite",2021,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,193,"PER","Peru","Satellite","Submarine cable",2022,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,193,"PER","Peru","Submarine cable","Satellite",2023,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,193,"PER","Peru","Submarine cable","Satellite",2024,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,196,"QAT","Qatar","Fibre","Satellite",2016,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,196,"QAT","Qatar","Satellite","Submarine cable",2017,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,196,"QAT","Qatar","Fibre","Satellite",2018,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,196,"QAT","Qatar","Fibre","Satellite",2019,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,196,"QAT","Qatar","Fibre","Satellite",2020,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,196,"QAT","Qatar","Satellite","Submarine cable",2021,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,196,"QAT","Qatar","Fibre","Submarine cable",2022,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,196,"QAT","Qatar","Submarine cable","Satellite",2023,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,196,"QAT","Qatar","Fibre","Submarine cable",2024,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,201,"RWA","Rwanda","Fibre","Satellite",2015,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,201,"RWA","Rwanda","Fibre","Satellite",2016,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,201,"RWA","Rwanda","Satellite","Fibre",2017,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,201,"RWA","Rwanda","Fibre","Satellite",2018,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,201,"RWA","Rwanda","Fibre","Satellite",2019,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,201,"RWA","Rwanda","Fibre","Satellite",2020,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,201,"RWA","Rwanda","Satellite","Fibre",2021,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,201,"RWA","Rwanda","Fibre","Satellite",2023,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,201,"RWA","Rwanda","Fibre","Satellite",2024,"Every operator (MNOs and ISPs) has its own international points; however, all of them originate from two locations in Uganda and one location in Tanzania.","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,202,"RUS","Russian Federation","Submarine cable","Fibre",2017,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,202,"RUS","Russian Federation","Fibre","Submarine cable",2018,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,202,"RUS","Russian Federation","Fibre","Submarine cable",2019,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,202,"RUS","Russian Federation","Fibre","Submarine cable",2020,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,202,"RUS","Russian Federation",,,2021,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,202,"RUS","Russian Federation","Satellite","Fibre",2022,"","","International landing points","Other",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,202,"RUS","Russian Federation","Satellite","Submarine cable",2023,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,203,"SWE","Sweden",,,2017,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,203,"SWE","Sweden",,,2018,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,203,"SWE","Sweden",,,2019,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,203,"SWE","Sweden",,,2020,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,203,"SWE","Sweden","Fibre","Submarine cable",2022,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,205,"SDN","Sudan",,,2015,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,205,"SDN","Sudan","Fibre","Satellite",2018,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,205,"SDN","Sudan","Fibre","Submarine cable",2019,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,205,"SDN","Sudan","Fibre","Submarine cable",2020,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,205,"SDN","Sudan","Fibre","Submarine cable",2021,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,205,"SDN","Sudan","Satellite","Submarine cable",2022,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,206,"SEN","Senegal","Satellite","Submarine cable",2017,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,206,"SEN","Senegal","Fibre","Submarine cable",2018,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,206,"SEN","Senegal","Fibre","Satellite",2019,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,206,"SEN","Senegal","Satellite","Submarine cable",2020,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,206,"SEN","Senegal","Submarine cable","Satellite",2021,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,206,"SEN","Senegal",,,2023,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,206,"SEN","Senegal",,,2024,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,207,"SYC","Seychelles","Satellite","Submarine cable",2016,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,207,"SYC","Seychelles","Satellite","Submarine cable",2017,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,207,"SYC","Seychelles","Satellite","Submarine cable",2018,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,207,"SYC","Seychelles","Satellite","Submarine cable",2019,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,207,"SYC","Seychelles","Satellite","Submarine cable",2020,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,207,"SYC","Seychelles","Submarine cable","Satellite",2021,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,207,"SYC","Seychelles","Satellite","Submarine cable",2022,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,207,"SYC","Seychelles","Submarine cable","Satellite",2023,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,207,"SYC","Seychelles","Satellite","Submarine cable",2024,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,210,"SLV","El Salvador",,,2015,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,210,"SLV","El Salvador",,,2016,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,210,"SLV","El Salvador",,,2017,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,212,"WSM","Samoa","Fibre","Satellite",2017,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,212,"WSM","Samoa","Fibre","Satellite",2018,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,212,"WSM","Samoa","Submarine cable","Satellite",2019,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,212,"WSM","Samoa","Satellite","Submarine cable",2020,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,212,"WSM","Samoa","Fibre","Satellite",2021,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,212,"WSM","Samoa","Fibre","Satellite",2022,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,212,"WSM","Samoa","Submarine cable","Satellite",2023,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,212,"WSM","Samoa","Fibre","Submarine cable",2024,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,214,"SGP","Singapore","Submarine cable","Satellite",2015,"Singapore has more than 3 international landing stations for submarine cable and satellite.","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,215,"SOM","Somalia","Satellite","Submarine cable",2018,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,215,"SOM","Somalia","Satellite","Submarine cable",2019,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,215,"SOM","Somalia",,,2021,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,215,"SOM","Somalia",,,2023,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,215,"SOM","Somalia",,,2024,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,217,"SLE","Sierra Leone",,,2016,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,217,"SLE","Sierra Leone",,,2021,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,217,"SLE","Sierra Leone",,,2022,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,218,"STP","Sao Tome and Principe","Submarine cable","Satellite",2015,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,218,"STP","Sao Tome and Principe","Satellite","Submarine cable",2017,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,218,"STP","Sao Tome and Principe","Submarine cable","Satellite",2021,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,218,"STP","Sao Tome and Principe","Satellite","Submarine cable",2022,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,219,"CHE","Switzerland",,,2015,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,219,"CHE","Switzerland","Satellite","Fibre",2022,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,219,"CHE","Switzerland","Satellite","Fibre",2023,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,219,"CHE","Switzerland","Fibre","Satellite",2024,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,220,"SUR","Suriname",,,2015,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,220,"SUR","Suriname",,,2016,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,220,"SUR","Suriname",,,2017,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,220,"SUR","Suriname",,,2018,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,220,"SUR","Suriname",,,2019,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,220,"SUR","Suriname",,,2020,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,220,"SUR","Suriname",,,2021,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,220,"SUR","Suriname",,,2022,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,220,"SUR","Suriname","Fibre","Submarine cable",2023,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,220,"SUR","Suriname","Fibre","Submarine cable",2024,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,221,"SVN","Slovenia",,,2016,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,221,"SVN","Slovenia",,,2017,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,221,"SVN","Slovenia",,,2018,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,221,"SVN","Slovenia",,,2019,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,221,"SVN","Slovenia",,,2020,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,221,"SVN","Slovenia",,,2021,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,221,"SVN","Slovenia",,,2022,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,221,"SVN","Slovenia",,,2023,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,221,"SVN","Slovenia",,,2024,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,223,"SWZ","Eswatini",,,2017,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,223,"SWZ","Eswatini",,,2018,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,223,"SWZ","Eswatini",,,2019,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,223,"SWZ","Eswatini",,,2020,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,223,"SWZ","Eswatini",,,2021,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,223,"SWZ","Eswatini","Submarine cable","Fibre",2022,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,223,"SWZ","Eswatini","Submarine cable","Fibre",2023,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,223,"SWZ","Eswatini","Fibre","Submarine cable",2024,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,224,"SYR","Syrian Arab Republic","Satellite","Fibre",2018,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,224,"SYR","Syrian Arab Republic","Satellite","Fibre",2019,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,224,"SYR","Syrian Arab Republic","Fibre","Satellite",2020,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,224,"SYR","Syrian Arab Republic","Fibre","Satellite",2021,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,224,"SYR","Syrian Arab Republic",,,2022,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,224,"SYR","Syrian Arab Republic",,,2023,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,224,"SYR","Syrian Arab Republic",,,2024,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,227,"CZE","Czech Republic",,,2019,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,227,"CZE","Czech Republic","Fibre","Satellite",2020,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,227,"CZE","Czech Republic","Fibre","Satellite",2021,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,227,"CZE","Czech Republic",,,2022,"International connectivity is based on fibre network connections with the neighbouring countries.","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,227,"CZE","Czech Republic",,,2023,"International connectivity is based on fibre network connections with the neighbouring countries.","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,227,"CZE","Czech Republic",,,2024,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,228,"TGO","Togo","Fibre","Submarine cable",2015,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,228,"TGO","Togo",,,2016,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,228,"TGO","Togo",,,2017,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,228,"TGO","Togo",,,2018,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,228,"TGO","Togo",,,2019,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,228,"TGO","Togo",,,2020,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,228,"TGO","Togo",,,2021,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,228,"TGO","Togo","Fibre","Satellite",2022,"Câbles sous-marin: WACS, Moroc Telecom West Africa Câble, Equiano","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,228,"TGO","Togo",,,2024,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,229,"THA","Thailand","Satellite","Submarine cable",2018,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,229,"THA","Thailand","Satellite","Submarine cable",2019,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,232,"TON","Tonga","Satellite","Submarine cable",2018,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,232,"TON","Tonga","Fibre","Satellite",2019,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,232,"TON","Tonga","Submarine cable","Satellite",2021,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,232,"TON","Tonga","Satellite","Submarine cable",2022,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,234,"TTO","Trinidad and Tobago","Fibre","Submarine cable",2015,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,234,"TTO","Trinidad and Tobago",,,2016,"There are 3 international landing stations and 1 international landing point.","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,234,"TTO","Trinidad and Tobago",,,2017,"There are 3 international landing stations and 1 international landing point.","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,234,"TTO","Trinidad and Tobago",,,2018,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,234,"TTO","Trinidad and Tobago",,,2019,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,234,"TTO","Trinidad and Tobago",,,2021,"2020 also had 3 submarine cables","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,234,"TTO","Trinidad and Tobago",,,2022,"2020 also had 3 submarine cables","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,234,"TTO","Trinidad and Tobago",,,2023,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,234,"TTO","Trinidad and Tobago",,,2024,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,235,"TUN","Tunisia","Fibre","Submarine cable",2015,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,235,"TUN","Tunisia",,,2016,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,235,"TUN","Tunisia",,,2017,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,235,"TUN","Tunisia",,,2018,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,235,"TUN","Tunisia",,,2019,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,235,"TUN","Tunisia",,,2020,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,235,"TUN","Tunisia",,,2021,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,235,"TUN","Tunisia",,,2022,"","","International landing points",,,"Submarine cable"
