"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4","dataValue 5","dataValue 6","dataValue 7","dataValue 8","dataValue 9","dataValue 10","dataValue 11"
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,236,"TUR","Türkiye",,2016,"","","","Fixed line public payphone service","Voice telephony services",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,236,"TUR","Türkiye",,2018,"","","","Voice telephony services","Individual mobile cellular service","Fixed line public payphone service","Fixed line private residential service",,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,236,"TUR","Türkiye",,2019,"","","","Voice telephony services","Fixed line private residential service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,236,"TUR","Türkiye",,2020,"","","","Fixed line private residential service","Fixed line public payphone service","Voice telephony services",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,236,"TUR","Türkiye",,2021,"","","","Fixed line private residential service","Fixed line public payphone service","Voice telephony services",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,236,"TUR","Türkiye",,2022,"","","","Voice telephony services","Individual mobile cellular service","Fixed line private residential service","Fixed line public payphone service",,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,236,"TUR","Türkiye",,2024,"","","","Individual mobile cellular service","Fixed line private residential service","Voice telephony services",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,238,"TZA","Tanzania",,2001,"","","","Accessibility of telephone service from any populated area of the country","Basic telephony",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,238,"TZA","Tanzania","Fixed line public payphone service",2003,"","","",,,,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,238,"TZA","Tanzania","Fixed line public payphone service",2004,"","","",,,,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,238,"TZA","Tanzania",,2015,"","","","Public mobile payphone service","Individual mobile cellular service","Fixed line public payphone service","Fixed line private residential service","Voice telephony services",,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,238,"TZA","Tanzania",,2019,"","","","Public mobile payphone service","Individual mobile cellular service","Fixed line public payphone service","Fixed line private residential service","Voice telephony services",,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,238,"TZA","Tanzania",,2020,"","","","Individual mobile cellular service","Public mobile payphone service","Fixed line public payphone service","Fixed line private residential service","Voice telephony services",,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,238,"TZA","Tanzania",,2021,"","","","Voice telephony services","Fixed line public payphone service","Fixed line private residential service","Individual mobile cellular service","Public mobile payphone service",,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,238,"TZA","Tanzania",,2022,"","","","Fixed line private residential service","Fixed line public payphone service","Public mobile payphone service","Individual mobile cellular service","Voice telephony services",,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,238,"TZA","Tanzania",,2024,"","","","Voice telephony services","Individual mobile cellular service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,239,"ARE","United Arab Emirates",,2017,"","","","Fixed line public payphone service","Fixed line private residential service","Voice telephony services",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,239,"ARE","United Arab Emirates",,2018,"","","","Fixed line public payphone service","Fixed line private residential service","Voice telephony services",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,239,"ARE","United Arab Emirates",,2019,"","","","Voice telephony services","Fixed line private residential service","Fixed line public payphone service",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,239,"ARE","United Arab Emirates",,2020,"","","","Fixed line private residential service","Fixed line public payphone service","Voice telephony services",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,239,"ARE","United Arab Emirates",,2021,"","","","Fixed line private residential service","Fixed line public payphone service","Voice telephony services",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,239,"ARE","United Arab Emirates",,2022,"","","","Voice telephony services","Fixed line public payphone service","Fixed line private residential service",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,239,"ARE","United Arab Emirates",,2024,"","","","Fixed line private residential service","Voice telephony services",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,240,"UGA","Uganda",,2000,"","","","Fixed line public payphone service","Basic telephony","Accessibility of telephone service from any populated area of the country",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,240,"UGA","Uganda","Basic telephony",2002,"","","",,,,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,240,"UGA","Uganda",,2003,"","","","Fixed line public payphone service","Public mobile payphone service","Fixed line private residential service",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,240,"UGA","Uganda",,2004,"","","","Fixed line public payphone service","Public mobile payphone service","Fixed line private residential service",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,240,"UGA","Uganda",,2005,"","","","Public mobile payphone service","Fixed line public payphone service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,240,"UGA","Uganda",,2008,"","","","Fixed line private residential service","Public mobile payphone service","Fixed line public payphone service",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,240,"UGA","Uganda",,2009,"","","","Fixed line private residential service","Fixed line public payphone service","Public mobile payphone service",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,241,"UKR","Ukraine",,2007,"","","","Fixed line public payphone service","Fixed line private residential service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,241,"UKR","Ukraine",,2008,"","","","Fixed line public payphone service","Fixed line private residential service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,241,"UKR","Ukraine",,2009,"","","","Fixed line private residential service","Fixed line public payphone service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,241,"UKR","Ukraine",,2010,"","","","Fixed line private residential service","Fixed line public payphone service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,241,"UKR","Ukraine",,2011,"","","","Fixed line private residential service","Fixed line public payphone service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,241,"UKR","Ukraine",,2012,"","","","Fixed line private residential service","Fixed line public payphone service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,241,"UKR","Ukraine",,2018,"","","","Fixed line public payphone service","Voice telephony services",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,241,"UKR","Ukraine",,2019,"","","","Fixed line private residential service","Fixed line public payphone service","Voice telephony services",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,241,"UKR","Ukraine",,2020,"","","","Voice telephony services","Fixed line public payphone service","Fixed line private residential service",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,241,"UKR","Ukraine",,2021,"","","","Voice telephony services","Fixed line public payphone service","Fixed line private residential service",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,242,"URY","Uruguay",,2022,"","","","Fixed line private residential service","Individual mobile cellular service","Voice telephony services",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,242,"URY","Uruguay",,2024,"","","","Fixed line private residential service","Public mobile payphone service","Individual mobile cellular service","Voice telephony services",,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,244,"USA","United States",,2001,"","","","Basic telephony","Accessibility of telephone service from any populated area of the country",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,244,"USA","United States","Fixed line private residential service",2003,"","","",,,,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,244,"USA","United States","Fixed line private residential service",2004,"","","",,,,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,245,"UZB","Uzbekistan","Voice telephony services",2022,"","","",,,,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,245,"UZB","Uzbekistan",,2024,"","","","Fixed line private residential service","Voice telephony services",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2001,"","","","Accessibility of telephone service from any populated area of the country","Basic telephony",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2002,"","","","Basic telephony","Accessibility of telephone service from any populated area of the country",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2003,"","","","Fixed line private residential service","Public mobile payphone service","Fixed line public payphone service","Individual mobile cellular service",,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2004,"","","","Fixed line private residential service","Public mobile payphone service","Fixed line public payphone service","Individual mobile cellular service",,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2005,"","","","Fixed line public payphone service","Individual mobile cellular service","Public mobile payphone service","Fixed line private residential service",,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2006,"","","","Public mobile payphone service","Fixed line public payphone service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines","Fixed line public payphone service",2007,"","","",,,,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines","Fixed line public payphone service",2008,"","","",,,,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines","Fixed line public payphone service",2009,"","","",,,,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines","Fixed line public payphone service",2010,"","","",,,,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2012,"","","","Individual mobile cellular service","Fixed line public payphone service","Fixed line private residential service",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2013,"","","","Individual mobile cellular service","Fixed line private residential service","Fixed line public payphone service",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2014,"","","","Individual mobile cellular service","Fixed line public payphone service","Fixed line private residential service",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2015,"","","","Individual mobile cellular service","Fixed line public payphone service","Fixed line private residential service",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines",,2016,"","","","Individual mobile cellular service","Fixed line private residential service","Fixed line public payphone service",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines","Voice telephony services",2019,"","","",,,,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines","Voice telephony services",2020,"","","",,,,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines","Voice telephony services",2021,"","","",,,,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines","Voice telephony services",2022,"","","",,,,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,246,"VCT","Saint Vincent and the Grenadines","Voice telephony services",2024,"","","",,,,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,247,"VEN","Venezuela","Accessibility of telephone service from any populated area of the country",2001,"","","",,,,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,247,"VEN","Venezuela","Fixed line public payphone service",2005,"","","",,,,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,247,"VEN","Venezuela","Fixed line private residential service",2008,"","","",,,,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,247,"VEN","Venezuela",,2012,"","","","Public mobile payphone service","Individual mobile cellular service","Fixed line public payphone service","Fixed line private residential service",,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,247,"VEN","Venezuela",,2020,"","","","Public mobile payphone service","Individual mobile cellular service","Fixed line private residential service","Fixed line public payphone service","Voice telephony services",,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,247,"VEN","Venezuela",,2021,"","","","Voice telephony services","Fixed line private residential service","Fixed line public payphone service","Public mobile payphone service","Individual mobile cellular service",,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,247,"VEN","Venezuela",,2022,"","","","Individual mobile cellular service","Public mobile payphone service","Fixed line public payphone service","Fixed line private residential service","Voice telephony services",,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,250,"VNM","Viet Nam","Accessibility of telephone service from any populated area of the country",2000,"","","",,,,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,250,"VNM","Viet Nam",,2004,"","","","Fixed line public payphone service","Fixed line private residential service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,250,"VNM","Viet Nam",,2005,"","","","Fixed line public payphone service","Fixed line private residential service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,250,"VNM","Viet Nam",,2011,"","","","Fixed line public payphone service","Fixed line private residential service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,250,"VNM","Viet Nam",,2015,"","","","Individual mobile cellular service","Fixed line private residential service","Voice telephony services",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,250,"VNM","Viet Nam",,2018,"","","","Individual mobile cellular service","Voice telephony services",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,250,"VNM","Viet Nam",,2019,"","","","Individual mobile cellular service","Voice telephony services",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,250,"VNM","Viet Nam",,2020,"","","","Individual mobile cellular service","Voice telephony services",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,250,"VNM","Viet Nam",,2021,"","","","Individual mobile cellular service","Voice telephony services",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,251,"VUT","Vanuatu","Individual mobile cellular service",2011,"","","",,,,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,251,"VUT","Vanuatu",,2012,"","","","Individual mobile cellular service","Public mobile payphone service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,251,"VUT","Vanuatu",,2018,"","","","Voice telephony services","Individual mobile cellular service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,251,"VUT","Vanuatu",,2019,"","","","Voice telephony services","Individual mobile cellular service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,251,"VUT","Vanuatu",,2020,"","","","Voice telephony services","Individual mobile cellular service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,251,"VUT","Vanuatu",,2021,"","","","Voice telephony services","Individual mobile cellular service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,251,"VUT","Vanuatu",,2022,"","","","Individual mobile cellular service","Voice telephony services",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,256,"SRB","Serbia",,2006,"","","","Fixed line public payphone service","Fixed line private residential service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,256,"SRB","Serbia",,2007,"","","","Fixed line private residential service","Fixed line public payphone service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,256,"SRB","Serbia",,2008,"","","","Fixed line private residential service","Fixed line public payphone service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,256,"SRB","Serbia",,2009,"","","","Fixed line private residential service","Fixed line public payphone service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,256,"SRB","Serbia",,2010,"","","","Fixed line private residential service","Fixed line public payphone service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,256,"SRB","Serbia",,2012,"","","","Fixed line private residential service","Fixed line public payphone service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,256,"SRB","Serbia",,2013,"","","","Fixed line private residential service","Fixed line public payphone service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,256,"SRB","Serbia",,2014,"","","","Fixed line private residential service","Fixed line public payphone service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,256,"SRB","Serbia",,2015,"","","","Fixed line public payphone service","Fixed line private residential service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,256,"SRB","Serbia",,2016,"","","","Fixed line public payphone service","Fixed line private residential service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,256,"SRB","Serbia",,2017,"","","","Fixed line private residential service","Fixed line public payphone service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,256,"SRB","Serbia",,2018,"","","","Fixed line private residential service","Fixed line public payphone service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,256,"SRB","Serbia",,2019,"","","","Fixed line public payphone service","Fixed line private residential service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,256,"SRB","Serbia",,2020,"","","","Fixed line private residential service","Fixed line public payphone service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,256,"SRB","Serbia",,2021,"","","","Fixed line public payphone service","Fixed line private residential service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,257,"COD","Dem. Rep. of the Congo",,2003,"","","","Individual mobile cellular service","Fixed line public payphone service","Public mobile payphone service","Fixed line private residential service",,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,257,"COD","Dem. Rep. of the Congo",,2004,"","","","Fixed line public payphone service","Individual mobile cellular service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,257,"COD","Dem. Rep. of the Congo",,2006,"","","","Public mobile payphone service","Individual mobile cellular service","Fixed line public payphone service","Fixed line private residential service",,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,257,"COD","Dem. Rep. of the Congo",,2009,"","","","Fixed line private residential service","Public mobile payphone service","Individual mobile cellular service","Fixed line public payphone service",,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,257,"COD","Dem. Rep. of the Congo",,2010,"","","","Fixed line private residential service","Public mobile payphone service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,257,"COD","Dem. Rep. of the Congo",,2015,"","","","Public mobile payphone service","Individual mobile cellular service","Fixed line private residential service","Fixed line public payphone service","Voice telephony services",,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,259,"ZMB","Zambia",,2001,"","","","Accessibility of telephone service from any populated area of the country","Basic telephony",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,259,"ZMB","Zambia",,2002,"","","","Accessibility of telephone service from any populated area of the country","Basic telephony",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,259,"ZMB","Zambia",,2015,"","","","Fixed line public payphone service","Fixed line private residential service","Individual mobile cellular service","Voice telephony services",,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,259,"ZMB","Zambia",,2016,"","","","Individual mobile cellular service","Fixed line private residential service","Fixed line public payphone service","Voice telephony services",,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,259,"ZMB","Zambia",,2017,"","","","Individual mobile cellular service","Fixed line private residential service","Fixed line public payphone service","Voice telephony services",,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,259,"ZMB","Zambia",,2018,"","","","Fixed line private residential service","Fixed line public payphone service","Individual mobile cellular service","Voice telephony services",,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,259,"ZMB","Zambia",,2019,"","","","Fixed line public payphone service","Fixed line private residential service","Individual mobile cellular service","Voice telephony services",,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,259,"ZMB","Zambia",,2020,"","","","Voice telephony services","Individual mobile cellular service","Fixed line public payphone service","Fixed line private residential service",,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,259,"ZMB","Zambia",,2021,"","","","Fixed line private residential service","Fixed line public payphone service","Individual mobile cellular service","Voice telephony services",,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,259,"ZMB","Zambia",,2022,"","","","Voice telephony services","Individual mobile cellular service","Fixed line private residential service","Fixed line public payphone service",,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,259,"ZMB","Zambia",,2024,"","","","Voice telephony services","Individual mobile cellular service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe",,2001,"","","","Basic telephony","Accessibility of telephone service from any populated area of the country",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe",,2005,"","","","Public mobile payphone service","Individual mobile cellular service","Fixed line public payphone service","Fixed line private residential service",,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe",,2009,"","","","Fixed line private residential service","Public mobile payphone service","Fixed line public payphone service","Individual mobile cellular service",,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe",,2010,"","","","Public mobile payphone service","Fixed line public payphone service","Individual mobile cellular service","Fixed line private residential service",,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe",,2011,"","","","Fixed line private residential service","Fixed line public payphone service","Individual mobile cellular service",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe",,2012,"","","","Individual mobile cellular service","Fixed line private residential service","Fixed line public payphone service",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe",,2013,"","","","Individual mobile cellular service","Fixed line public payphone service","Fixed line private residential service",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe",,2014,"","","","Individual mobile cellular service","Fixed line private residential service","Fixed line public payphone service",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe","Voice telephony services",2016,"","","",,,,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe",,2019,"","","","Fixed line private residential service","Fixed line public payphone service","Public mobile payphone service","Individual mobile cellular service","Voice telephony services",,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe",,2020,"","","","Public mobile payphone service","Individual mobile cellular service","Fixed line private residential service","Fixed line public payphone service","Voice telephony services",,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe",,2021,"","","","Voice telephony services","Individual mobile cellular service","Public mobile payphone service","Fixed line public payphone service","Fixed line private residential service",,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe",,2022,"","","","Voice telephony services","Fixed line public payphone service","Fixed line private residential service","Individual mobile cellular service","Public mobile payphone service",,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2000,"","","","Accessibility of telephone service from any populated area of the country","Basic telephony","Fixed line public payphone service",,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2002,"","","","Basic telephony","Accessibility of telephone service from any populated area of the country",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2005,"","","","Fixed line public payphone service","Fixed line private residential service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2006,"","","","Fixed line public payphone service","Fixed line private residential service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2008,"","","","Fixed line public payphone service","Fixed line private residential service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2009,"","","","Fixed line private residential service","Fixed line public payphone service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2010,"","","","Fixed line private residential service","Fixed line public payphone service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2011,"","","","Fixed line public payphone service","Fixed line private residential service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2012,"","","","Fixed line private residential service","Fixed line public payphone service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2013,"","","","Fixed line public payphone service","Fixed line private residential service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2014,"","","","Fixed line public payphone service","Fixed line private residential service",,,,,,,,,
2807,"trUS_VoiceServices","Voice services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2015,"","","","Fixed line public payphone service","Fixed line private residential service",,,,,,,,,
