"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4","dataValue 5","dataValue 6"
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,85,"GAB","Gabon","Fully Distributed Costs",2023,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,85,"GAB","Gabon","Fully Distributed Costs",2024,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,90,"GHA","Ghana","LRIC+",2023,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,90,"GHA","Ghana","LRIC+",2024,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,92,"GMB","Gambia","Fully Distributed Costs",2020,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,93,"GNB","Guinea-Bissau","Other",2022,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,93,"GNB","Guinea-Bissau","Other",2023,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,93,"GNB","Guinea-Bissau","Other",2024,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,95,"GRC","Greece","LRIC+",2019,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,95,"GRC","Greece","LRIC+",2020,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,95,"GRC","Greece","LRIC+",2021,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,95,"GRC","Greece","LRIC+",2022,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,95,"GRC","Greece","LRIC+",2023,"","","Advanced wholesale",,,,,,
31606,"tpCost_Methodolgy_Adv_W","Advanced wholesale services",,,95,"GRC","Greece","LRIC+",2024,"","","Advanced wholesale",,,,,,
