"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4","dataValue 5","dataValue 6"
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,27,"BRA","Brazil","President/Head of State",2013,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,27,"BRA","Brazil","President/Head of State",2014,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,27,"BRA","Brazil","President/Head of State",2015,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,27,"BRA","Brazil","President/Head of State",2016,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,27,"BRA","Brazil","President/Head of State",2017,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,27,"BRA","Brazil","President/Head of State",2018,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,27,"BRA","Brazil","President/Head of State",2019,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,27,"BRA","Brazil","President/Head of State",2020,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,27,"BRA","Brazil","President/Head of State",2021,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,27,"BRA","Brazil","President/Head of State",2022,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,27,"BRA","Brazil","President/Head of State",2024,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,28,"BHS","Bahamas","None of the above, ",2001,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,28,"BHS","Bahamas","None of the above, ",2002,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,28,"BHS","Bahamas","None of the above, ",2004,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,28,"BHS","Bahamas","None of the above, ",2005,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,28,"BHS","Bahamas","Sector Minister",2010,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,28,"BHS","Bahamas","Sector Minister",2011,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,28,"BHS","Bahamas","Sector Minister",2012,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,28,"BHS","Bahamas","Sector Minister",2013,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,28,"BHS","Bahamas",,2014,"","","","None of the above, ","President/Head of State",,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,28,"BHS","Bahamas",,2016,"","","","President/Head of State","Head of Government","Sector Minister",,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,28,"BHS","Bahamas",,2017,"","","","Head of Government","President/Head of State","Sector Minister",,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,28,"BHS","Bahamas",,2018,"","","","Head of Government","President/Head of State","Sector Minister",,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,28,"BHS","Bahamas",,2019,"","","","Head of Government","Government",,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,28,"BHS","Bahamas",,2020,"","","","Head of Government","Government","Board of the Regulatory Authority",,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,28,"BHS","Bahamas",,2021,"","","","Head of Government","Government","Board of the Regulatory Authority",,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,28,"BHS","Bahamas",,2022,"","","","Board of the Regulatory Authority","Government","Head of Government",,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,28,"BHS","Bahamas","Government",2024,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,29,"BDI","Burundi","None of the above, ",2001,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,29,"BDI","Burundi","None of the above, ",2002,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,29,"BDI","Burundi","President/Head of State",2012,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,29,"BDI","Burundi","President/Head of State",2016,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,29,"BDI","Burundi","President/Head of State",2018,"","","",,,,,,
