"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4"
12071,"trRelationWCompAuthDefined","Definition of competition",,,33,"BFA","Burkina Faso",,2018,"","","","General competition law","Telecom/ICT law",,
12071,"trRelationWCompAuthDefined","Definition of competition",,,33,"BFA","Burkina Faso",,2019,"","","","General competition law","Telecom/ICT law",,
12071,"trRelationWCompAuthDefined","Definition of competition",,,33,"BFA","Burkina Faso",,2022,"","","","General competition law","Telecom/ICT law",,
12071,"trRelationWCompAuthDefined","Definition of competition",,,34,"BGD","Bangladesh",,2012,"","","","Telecom/ICT law","General competition law",,
12071,"trRelationWCompAuthDefined","Definition of competition",,,34,"BGD","Bangladesh",,2013,"","","","Telecom/ICT law","General competition law",,
12071,"trRelationWCompAuthDefined","Definition of competition",,,34,"BGD","Bangladesh","General competition law",2015,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,34,"BGD","Bangladesh","Telecom/ICT law",2018,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,34,"BGD","Bangladesh","Both",2020,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,34,"BGD","Bangladesh","Both",2021,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,34,"BGD","Bangladesh","Both",2022,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,35,"BHR","Bahrain","Telecom/ICT law",2013,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,35,"BHR","Bahrain","Telecom/ICT law",2014,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,35,"BHR","Bahrain","Telecom/ICT law",2015,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,35,"BHR","Bahrain",,2019,"","","","Both","None of the above",,
12071,"trRelationWCompAuthDefined","Definition of competition",,,37,"BLR","Belarus","General competition law",2018,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,37,"BLR","Belarus","General competition law",2019,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,37,"BLR","Belarus","General competition law",2020,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,37,"BLR","Belarus","General competition law",2021,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,37,"BLR","Belarus","General competition law",2022,"","","",,,,
