"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4","dataValue 5","dataValue 6","dataValue 7","dataValue 8","dataValue 9","dataValue 10"
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,78,"FRA","France","Other, ",2013,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,78,"FRA","France","Other, ",2014,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,78,"FRA","France","Other, ",2015,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,78,"FRA","France","Other, ",2016,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,78,"FRA","France","Other, ",2017,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,78,"FRA","France","Other, ",2018,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,78,"FRA","France","Other, ",2019,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,78,"FRA","France","Other, ",2020,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,78,"FRA","France","Other, ",2021,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,78,"FRA","France","Other, ",2022,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,78,"FRA","France","Other, ",2024,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,84,"GBR","United Kingdom",,2022,"","","","Connecting small businesses in rural areas","Connecting urban peripheries",,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,85,"GAB","Gabon","Other, ",2017,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,85,"GAB","Gabon","Other, ",2018,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,85,"GAB","Gabon","Other, ",2019,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,85,"GAB","Gabon","Other, ",2020,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,85,"GAB","Gabon","Other, ",2021,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,85,"GAB","Gabon","Other, ",2022,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,90,"GHA","Ghana",,2011,"","","","Multi-purpose telecentres","Connecting local government offices","Receipts from a fund covering only question 3.1, options 4 & 5 above",,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,90,"GHA","Ghana",,2012,"","","","Multi-purpose telecentres","Connecting local government offices","Receipts from a fund covering only question 3.1, options 4 & 5 above",,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,90,"GHA","Ghana",,2013,"","","","Receipts from a fund covering only question 3.1, options 4 & 5 above","Connecting local government offices","Multi-purpose telecentres",,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,90,"GHA","Ghana",,2014,"","","","Receipts from a fund covering only question 3.1, options 4 & 5 above","Multi-purpose telecentres","Connecting local government offices",,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,90,"GHA","Ghana",,2018,"","","","Promoting digital inclusion of women and girls, ","Connecting persons with disabilities, ","Receipts from a fund covering only question 3.1, options 4 & 5 above","Multi-purpose telecentres","Connecting local government offices","Connecting small businesses in rural areas","Connecting urban peripheries","Connecting public places through Wi-Fi",,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,90,"GHA","Ghana",,2019,"","","","Connecting public places through Wi-Fi","Promoting digital inclusion of women and girls, ","Connecting persons with disabilities, ","Connecting local government offices","Connecting small businesses in rural areas","Connecting urban peripheries","Multi-purpose telecentres","Receipts from a fund covering only question 3.1, options 4 & 5 above",,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,90,"GHA","Ghana",,2020,"","","","Promoting digital inclusion of women and girls, ","Connecting persons with disabilities, ","Connecting urban peripheries","Receipts from a fund covering only question 3.1, options 4 & 5 above","Multi-purpose telecentres","Connecting local government offices","Connecting small businesses in rural areas","Connecting public places through Wi-Fi",,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,90,"GHA","Ghana",,2021,"","","","Connecting urban peripheries","Connecting small businesses in rural areas","Connecting local government offices","Multi-purpose telecentres","Receipts from a fund covering only question 3.1, options 4 & 5 above","Connecting persons with disabilities, ","Promoting digital inclusion of women and girls, ","Connecting public places through Wi-Fi",,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,90,"GHA","Ghana",,2022,"","","","Promoting digital inclusion of women and girls, ","Connecting persons with disabilities, ","Connecting urban peripheries","Connecting small businesses in rural areas","Connecting local government offices","Multi-purpose telecentres","Receipts from a fund covering only question 3.1, options 4 & 5 above","Connecting public places through Wi-Fi",,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,90,"GHA","Ghana",,2024,"","","","Promoting digital inclusion of women and girls, ","Connecting local government offices","Multi-purpose telecentres",,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,94,"GNQ","Equatorial Guinea",,2014,"","","","Connecting persons with disabilities, ","Connecting local government offices","Connecting urban peripheries","Receipts from a fund covering only question 3.1, options 4 & 5 above",,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,94,"GNQ","Equatorial Guinea",,2016,"","","","Multi-purpose telecentres","Other, ",,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,94,"GNQ","Equatorial Guinea",,2020,"","","","Connecting public places through Wi-Fi","Connecting urban peripheries","Multi-purpose telecentres","Receipts from a fund covering only question 3.1, options 4 & 5 above",,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,94,"GNQ","Equatorial Guinea",,2021,"","","","Connecting public places through Wi-Fi","Receipts from a fund covering only question 3.1, options 4 & 5 above","Multi-purpose telecentres","Connecting urban peripheries",,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,96,"GRD","Grenada",,2020,"","","","Connecting persons with disabilities, ","Promoting digital inclusion of women and girls, ","Connecting public places through Wi-Fi",,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,96,"GRD","Grenada",,2021,"","","","Connecting persons with disabilities, ","Promoting digital inclusion of women and girls, ","Connecting public places through Wi-Fi",,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,96,"GRD","Grenada",,2022,"","","","Connecting public places through Wi-Fi","Promoting digital inclusion of women and girls, ","Connecting persons with disabilities, ",,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,100,"GIN","Guinea",,2010,"","","","Receipts from a fund covering only question 3.1, options 4 & 5 above","Multi-purpose telecentres",,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,103,"HKG","Hong Kong, China","Other, ",2007,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,103,"HKG","Hong Kong, China","Other, ",2009,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,103,"HKG","Hong Kong, China","Other, ",2010,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,103,"HKG","Hong Kong, China","Other, ",2011,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,103,"HKG","Hong Kong, China","Other, ",2012,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,103,"HKG","Hong Kong, China","Other, ",2013,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,103,"HKG","Hong Kong, China","Other, ",2014,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,103,"HKG","Hong Kong, China","Other, ",2016,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,103,"HKG","Hong Kong, China","Other, ",2017,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,103,"HKG","Hong Kong, China","Other, ",2018,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,103,"HKG","Hong Kong, China","Other, ",2019,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,103,"HKG","Hong Kong, China","Other, ",2020,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,103,"HKG","Hong Kong, China","Other, ",2021,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,103,"HKG","Hong Kong, China","Other, ",2022,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,103,"HKG","Hong Kong, China","Other, ",2024,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,104,"HND","Honduras",,2018,"","","","Receipts from a fund covering only question 3.1, options 4 & 5 above","Connecting public places through Wi-Fi",,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,104,"HND","Honduras",,2019,"","","","Receipts from a fund covering only question 3.1, options 4 & 5 above","Connecting public places through Wi-Fi",,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,104,"HND","Honduras",,2020,"","","","Receipts from a fund covering only question 3.1, options 4 & 5 above","Connecting public places through Wi-Fi",,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,104,"HND","Honduras",,2021,"","","","Receipts from a fund covering only question 3.1, options 4 & 5 above","Connecting public places through Wi-Fi",,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,105,"HUN","Hungary","Other, ",2007,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,105,"HUN","Hungary","Other, ",2008,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,105,"HUN","Hungary","Other, ",2009,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,111,"ITA","Italy","Other, ",2010,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,111,"ITA","Italy","Other, ",2014,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,113,"IND","India","Other, ",2008,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,113,"IND","India","Other, ",2009,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,113,"IND","India","Other, ",2010,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,113,"IND","India","Other, ",2011,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,113,"IND","India","Other, ",2012,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,113,"IND","India","Other, ",2013,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,113,"IND","India","Other, ",2014,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,113,"IND","India","Other, ",2019,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,113,"IND","India",,2020,"","","","Connecting public places through Wi-Fi","Promoting digital inclusion of women and girls, ","Multi-purpose telecentres","Connecting small businesses in rural areas","Connecting local government offices","Other, ",,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,113,"IND","India",,2021,"","","","Connecting public places through Wi-Fi","Connecting small businesses in rural areas","Multi-purpose telecentres","Connecting local government offices","Other, ","Promoting digital inclusion of women and girls, ",,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,113,"IND","India",,2022,"","","","Promoting digital inclusion of women and girls, ","Connecting persons with disabilities, ","Other, ","Multi-purpose telecentres","Connecting small businesses in rural areas","Connecting public places through Wi-Fi",,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,113,"IND","India",,2024,"","","","Other, ","Multi-purpose telecentres","Connecting local government offices","Promoting digital inclusion of women and girls, ",,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,114,"IDN","Indonesia",,2015,"","","","Promoting digital inclusion of women and girls, ","Connecting persons with disabilities, ","Receipts from a fund covering only question 3.1, options 4 & 5 above","Multi-purpose telecentres",,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,114,"IDN","Indonesia",,2016,"","","","Promoting digital inclusion of women and girls, ","Connecting persons with disabilities, ","Multi-purpose telecentres","Connecting small businesses in rural areas","Receipts from a fund covering only question 3.1, options 4 & 5 above",,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,114,"IDN","Indonesia",,2017,"","","","Promoting digital inclusion of women and girls, ","Connecting persons with disabilities, ","Receipts from a fund covering only question 3.1, options 4 & 5 above","Multi-purpose telecentres","Connecting small businesses in rural areas","Connecting urban peripheries",,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,114,"IDN","Indonesia",,2018,"","","","Promoting digital inclusion of women and girls, ","Connecting persons with disabilities, ","Connecting urban peripheries","Connecting small businesses in rural areas","Multi-purpose telecentres","Receipts from a fund covering only question 3.1, options 4 & 5 above",,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,114,"IDN","Indonesia",,2020,"","","","Connecting public places through Wi-Fi","Promoting digital inclusion of women and girls, ","Connecting persons with disabilities, ","Other, ","Connecting urban peripheries","Connecting local government offices","Connecting small businesses in rural areas",,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,114,"IDN","Indonesia",,2021,"","","","Promoting digital inclusion of women and girls, ","Other, ","Connecting local government offices","Connecting small businesses in rural areas","Connecting urban peripheries","Connecting persons with disabilities, ","Connecting public places through Wi-Fi",,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,114,"IDN","Indonesia",,2022,"","","","Connecting persons with disabilities, ","Connecting local government offices","Multi-purpose telecentres","Connecting small businesses in rural areas","Connecting public places through Wi-Fi",,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,114,"IDN","Indonesia",,2024,"","","","Connecting local government offices","Multi-purpose telecentres","Other, ",,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,116,"IRN","Iran (Islamic Republic of)",,2013,"","","","Promoting digital inclusion of women and girls, ","Multi-purpose telecentres","Connecting urban peripheries",,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,116,"IRN","Iran (Islamic Republic of)",,2014,"","","","Promoting digital inclusion of women and girls, ","Connecting persons with disabilities, ","Multi-purpose telecentres","Connecting urban peripheries",,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,116,"IRN","Iran (Islamic Republic of)",,2015,"","","","Multi-purpose telecentres","Connecting local government offices","Connecting small businesses in rural areas",,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,116,"IRN","Iran (Islamic Republic of)",,2017,"","","","Other, ","Connecting small businesses in rural areas","Connecting local government offices","Receipts from a fund covering only question 3.1, options 4 & 5 above",,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,116,"IRN","Iran (Islamic Republic of)",,2018,"","","","Receipts from a fund covering only question 3.1, options 4 & 5 above","Connecting small businesses in rural areas","Connecting local government offices","Other, ",,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,116,"IRN","Iran (Islamic Republic of)",,2019,"","","","Other, ","Receipts from a fund covering only question 3.1, options 4 & 5 above","Connecting small businesses in rural areas","Connecting local government offices",,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,116,"IRN","Iran (Islamic Republic of)",,2020,"","","","Connecting small businesses in rural areas","Connecting local government offices","Multi-purpose telecentres","Receipts from a fund covering only question 3.1, options 4 & 5 above","Connecting urban peripheries","Other, ",,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,116,"IRN","Iran (Islamic Republic of)",,2021,"","","","Connecting urban peripheries","Connecting small businesses in rural areas","Connecting local government offices","Multi-purpose telecentres","Receipts from a fund covering only question 3.1, options 4 & 5 above","Other, ",,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,116,"IRN","Iran (Islamic Republic of)",,2022,"","","","Receipts from a fund covering only question 3.1, options 4 & 5 above","Connecting local government offices","Multi-purpose telecentres","Connecting small businesses in rural areas","Connecting urban peripheries","Other, ",,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,117,"IRQ","Iraq",,2020,"","","","Promoting digital inclusion of women and girls, ","Connecting persons with disabilities, ","Connecting urban peripheries","Multi-purpose telecentres","Connecting local government offices",,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,117,"IRQ","Iraq",,2021,"","","","Multi-purpose telecentres","Connecting local government offices","Connecting urban peripheries","Connecting persons with disabilities, ","Promoting digital inclusion of women and girls, ",,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,117,"IRQ","Iraq",,2022,"","","","Promoting digital inclusion of women and girls, ","Connecting persons with disabilities, ","Connecting urban peripheries","Multi-purpose telecentres","Connecting local government offices",,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,117,"IRQ","Iraq","Connecting local government offices",2024,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,118,"ISL","Iceland","Other, ",2009,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,118,"ISL","Iceland","Other, ",2010,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,118,"ISL","Iceland","Other, ",2012,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,118,"ISL","Iceland","Other, ",2013,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,118,"ISL","Iceland","Other, ",2014,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,118,"ISL","Iceland","Other, ",2015,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,118,"ISL","Iceland","Other, ",2016,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,118,"ISL","Iceland","Other, ",2017,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,118,"ISL","Iceland","Other, ",2018,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,118,"ISL","Iceland","Other, ",2019,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,118,"ISL","Iceland","Other, ",2020,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,118,"ISL","Iceland","Other, ",2021,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,118,"ISL","Iceland","Other, ",2022,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,118,"ISL","Iceland","Other, ",2024,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,119,"ISR","Israel","Connecting urban peripheries",2022,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,119,"ISR","Israel","Connecting local government offices",2024,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,120,"JPN","Japan","Other, ",2007,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,120,"JPN","Japan","Other, ",2008,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,120,"JPN","Japan","Other, ",2010,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,120,"JPN","Japan","Other, ",2011,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,120,"JPN","Japan","Other, ",2012,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,120,"JPN","Japan","Other, ",2013,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,120,"JPN","Japan","Other, ",2014,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,120,"JPN","Japan","Other, ",2015,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,120,"JPN","Japan","Other, ",2016,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,120,"JPN","Japan","Other, ",2017,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,120,"JPN","Japan","Other, ",2018,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,120,"JPN","Japan","Other, ",2019,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,120,"JPN","Japan","Other, ",2020,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,120,"JPN","Japan","Other, ",2021,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,120,"JPN","Japan","Other, ",2022,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,120,"JPN","Japan","Other, ",2024,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,122,"JAM","Jamaica","Other, ",2007,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,122,"JAM","Jamaica",,2010,"","","","Receipts from a fund covering only question 3.1, options 4 & 5 above","Other, ",,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,122,"JAM","Jamaica","Receipts from a fund covering only question 3.1, options 4 & 5 above",2012,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,122,"JAM","Jamaica",,2013,"","","","Multi-purpose telecentres","Receipts from a fund covering only question 3.1, options 4 & 5 above",,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,122,"JAM","Jamaica",,2014,"","","","Multi-purpose telecentres","Receipts from a fund covering only question 3.1, options 4 & 5 above",,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,122,"JAM","Jamaica",,2015,"","","","Multi-purpose telecentres","Receipts from a fund covering only question 3.1, options 4 & 5 above","Other, ",,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,122,"JAM","Jamaica",,2016,"","","","Connecting persons with disabilities, ","Other, ","Receipts from a fund covering only question 3.1, options 4 & 5 above","Multi-purpose telecentres",,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,122,"JAM","Jamaica",,2017,"","","","Connecting persons with disabilities, ","Other, ","Receipts from a fund covering only question 3.1, options 4 & 5 above","Multi-purpose telecentres",,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,122,"JAM","Jamaica",,2018,"","","","Connecting persons with disabilities, ","Multi-purpose telecentres","Receipts from a fund covering only question 3.1, options 4 & 5 above","Other, ",,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,122,"JAM","Jamaica",,2019,"","","","Connecting persons with disabilities, ","Receipts from a fund covering only question 3.1, options 4 & 5 above","Multi-purpose telecentres","Other, ",,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,122,"JAM","Jamaica",,2020,"","","","Connecting persons with disabilities, ","Multi-purpose telecentres","Receipts from a fund covering only question 3.1, options 4 & 5 above","Other, ",,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,122,"JAM","Jamaica",,2021,"","","","Other, ","Multi-purpose telecentres","Receipts from a fund covering only question 3.1, options 4 & 5 above","Connecting persons with disabilities, ",,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,125,"KEN","Kenya","Other, ",2019,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,125,"KEN","Kenya","Other, ",2020,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,125,"KEN","Kenya","Other, ",2021,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,125,"KEN","Kenya",,2022,"","","","Connecting persons with disabilities, ","Other, ",,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,127,"KIR","Kiribati","Other, ",2007,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,130,"KWT","Kuwait",,2019,"","","","Promoting digital inclusion of women and girls, ","Connecting persons with disabilities, ","Other, ",,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,130,"KWT","Kuwait",,2020,"","","","Promoting digital inclusion of women and girls, ","Connecting persons with disabilities, ","Other, ","Connecting urban peripheries","Connecting local government offices","Connecting small businesses in rural areas","Connecting public places through Wi-Fi",,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,130,"KWT","Kuwait",,2021,"","","","Other, ","Connecting local government offices","Connecting urban peripheries","Connecting small businesses in rural areas","Connecting persons with disabilities, ","Promoting digital inclusion of women and girls, ","Connecting public places through Wi-Fi",,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,130,"KWT","Kuwait",,2022,"","","","Promoting digital inclusion of women and girls, ","Connecting persons with disabilities, ","Other, ","Connecting small businesses in rural areas","Connecting urban peripheries","Connecting local government offices","Connecting public places through Wi-Fi",,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,130,"KWT","Kuwait","Other, ",2024,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,133,"LBR","Liberia","Other, ",2018,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,133,"LBR","Liberia","Other, ",2019,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,133,"LBR","Liberia","Connecting local government offices",2024,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,135,"LCA","Saint Lucia",,2011,"","","","Multi-purpose telecentres","Connecting local government offices",,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,135,"LCA","Saint Lucia","Other, ",2014,"","","",,,,,,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,135,"LCA","Saint Lucia",,2016,"","","","Connecting persons with disabilities, ","Receipts from a fund covering only question 3.1, options 4 & 5 above","Connecting local government offices","Multi-purpose telecentres",,,,,,
11768,"trUSF_HowFundsUsedSelect","Projects financed by USFs",,,137,"LSO","Lesotho","Other, ",2007,"","","",,,,,,,,,,
